Ship Number,Ref,Carrier,Ship Method,Tracking Number,Shipped Date,Names,Company,Address 1,City,State,Zip,Country,Base Rate,Total Charge,Qty,Pallet Qty,Weight,Dimensions,Customer,Client Customer,Tracking Status
1282603,26567_04182023,FedEx 2Day,EFEX2,3.97586E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,5870 Kingstowne Ctr,Alexandria,VA,22315,US,33.11,7.89,1,0,1,11X10X1,,",",Picked up
1258233,26572_04142023,FedEx 2Day,EFEX2,3.97586E+11,2023-04-27T00:00:00,Food Lion1,Retail Business Services LLC,1129 Weaver Dairy Rd,Chapel Hill,NC,27514,US,56.09,10.69,1,0,4.81,6X10X13,,",",Picked up
1273430,26568_04182023,FedEx 2Day,EFEX2,3.97586E+11,2023-04-27T00:00:00,Hannaford Bros,Retail Business Services LLC,235 5th Ave Ext,Gloversville,NY,12078,US,65.57,14.43,1,0,6.1,13X10X6,,",",Picked up
1273187,26567_04182023,FedEx 2Day,EFEX2,3.97586E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,8074 Rolling Rd,Springfield,VA,22153,US,56.09,10.69,1,0,3.31,6X10X13,,",",Picked up
1282613,26567_04182023,FedEx 2Day,EFEX2,3.97586E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,4315 Mountain Rd,Pasadena,MD,21122,US,33.11,7.89,1,0,0.35,11X10X1,,",",Picked up
1273213,26567_04182023,FedEx 2Day,EFEX2,3.97586E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,13781 Connecticut Ave,Silver Spring,MD,20906,US,117.53,21.68,1,0,16,12X12X18,,",",Picked up
1282611,26567_04182023,FedEx 2Day,EFEX2,3.97586E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,4624 Edmondson Ave,Baltimore,MD,21229,US,33.11,7.89,1,0,1,11X10X1,,",",Picked up
1282597,26567_04182023,FedEx 2Day,EFEX2,3.97586E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,948 Bay Ridge Rd,Annapolis,MD,21403,US,33.11,7.89,1,0,1,11X10X1,,",",Picked up
1282610,26567_04182023,FedEx 2Day,EFEX2,3.97586E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,601 E 33rd St,Baltimore,MD,21218,US,33.11,7.89,1,0,1,11X10X1,,",",Picked up
1316687,,UPS? Ground,EUPSGRND,1Z7F0F280319726694,2023-04-27T00:00:00,Store #B2361,Barnes and Noble #2361,297 Oakbrook Center,Oakbrook,IL,60523,US,0,0,3,0,5.8,10X10X10,,",",Arrived at Facility
1316687,,UPS? Ground,EUPSGRND,1Z7F0F280317863101,2023-04-27T00:00:00,Store #B2361,Barnes and Noble #2361,297 Oakbrook Center,Oakbrook,IL,60523,US,0,0,3,0,25,11.500X11.500X13,,",",Arrived at Facility
1316687,,UPS? Ground,EUPSGRND,1Z7F0F280306912319,2023-04-27T00:00:00,Store #B2361,Barnes and Noble #2361,297 Oakbrook Center,Oakbrook,IL,60523,US,0,0,3,0,25,11.500X11.500X13,,",",Arrived at Facility
1273178,26567_04182023,FedEx 2Day,EFEX2,3.97586E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,10400 Old Georgetown Rd,Bethesda,MD,20814,US,117.53,21.68,1,0,14,12X12X18,,",",Picked up
1273312,26567_04182023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Retail Business Services LLC,,12028 Cherry Hill Rd,Silver Spring,MD,20904,US,117.53,21.68,1,0,13,12X12X18,,",",Picked up
1315079,,UPS? Ground,EUPSGRND,1Z7F0F280319898320,2023-04-27T00:00:00,EVEREVE 97-Alpharetta,Inventory Specialist,"4140 Avalon Blvd, Space 4040",Alpharetta,GA,30009,US,97.15,42.95,3,0,10.75,18X10X9,,",",Departed from Facility
1315079,,UPS? Ground,EUPSGRND,1Z7F0F280311765139,2023-04-27T00:00:00,EVEREVE 97-Alpharetta,Inventory Specialist,"4140 Avalon Blvd, Space 4040",Alpharetta,GA,30009,US,97.15,42.95,3,0,32.95,21X15X11,,",",Departed from Facility
1315079,,UPS? Ground,EUPSGRND,1Z7F0F280312976749,2023-04-27T00:00:00,EVEREVE 97-Alpharetta,Inventory Specialist,"4140 Avalon Blvd, Space 4040",Alpharetta,GA,30009,US,97.15,42.95,3,0,35.8,18X15X13,,",",Departed from Facility
1273298,26567_04182023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,3336 Wisconsin Ave NW,Washington,DC,20016,US,46.24,9.62,1,0,4,11X10X1,,",",Picked up
1258236,26572_04142023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Food Lion1,Retail Business Services LLC,734 Cabarrus Ave W,Concord,NC,28027,US,56.09,10.69,1,0,4.25,6X10X13,,",",Picked up
1273424,26568_04182023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Hannaford Bros,Retail Business Services LLC,900 Central Ave,Albany,NY,12206,US,66.88,13.92,1,0,8,11X10X1,,",",Picked up
1282656,26567_04182023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,857 E Fort Ave,Baltimore,MD,21230,US,39.6,8.25,1,0,2.1,11X10X1,,",",Picked up
1273265,26567_04182023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,6050 Daybreak Cir,Clarksville,MD,21029,US,82,17.07,1,0,11,11X10X1,,",",Picked up
1273168,26567_04182023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,13490 New Hampshire Ave,Colesville,MD,20904,US,86.63,18.03,1,0,12,11X10X1,,",",Picked up
1316801,,UPS? Ground,EUPSGRND,1Z7F0F280331482504,2023-04-27T00:00:00,EVEREVE 74-Franklin,Inventory Specialist,415 Main Street,Franklin,TN,37064,US,22.34,11.59,1,0,15.3,12x12x12,,",",Departed from Facility
1273218,26567_04182023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,10790 Town Center Blvd,Dunkirk,MD,20754,US,108.42,23.36,1,0,16,11X10X1,,",",Picked up
1273163,26567_04182023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,4715 Dorsey Hall Dr,Ellicott City,MD,21042,US,76.05,16.62,1,0,9,11X10X1,,",",Picked up
1273171,26567_04182023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,2323 Forest Dr,Annapolis,MD,21401,US,91.83,19.12,1,0,13,11X10X1,,",",Picked up
1273428,26568_04182023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Hannaford Bros,Retail Business Services LLC,35 Hannaford Dr,Red Hook,NY,12571,US,71.14,15.6,1,0,8,11X10X1,,",",Picked up
1273426,26568_04182023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Hannaford Bros,Retail Business Services LLC,833 Central Ave,Dover,NH,3820,US,91.97,19.14,1,0,8,11X10X1,,",",Picked up
1315078,,UPS? Ground,EUPSGRND,1Z7F0F280311117151,2023-04-27T00:00:00,EVEREVE 54-Pittsburgh,Inventory Specialist,"1500 Washington Rd, Space #1405",Pittsburgh,PA,15228,US,66.49,28.38,2,0,31.7,18X10X9,,",",Departed from Facility
1315078,,UPS? Ground,EUPSGRND,1Z7F0F280300490367,2023-04-27T00:00:00,EVEREVE 54-Pittsburgh,Inventory Specialist,"1500 Washington Rd, Space #1405",Pittsburgh,PA,15228,US,66.49,28.38,2,0,26.35,16X16X10,,",",Departed from Facility
1273098,26566_04182023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,940 W Boylston St,Worcester,MA,1606,US,91.97,19.14,1,0,8,11X10X1,,",",Picked up
1258234,26572_04142023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Food Lion1,Retail Business Services LLC,111 Seminole Dr,Madison Heights,VA,24572,US,50.5,9.93,1,0,1.91,6X6X12,,",",Picked up
1273165,26567_04182023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,655 Solomons Island Rd N,Prince Frederick,MD,20678,US,138.74,29.67,1,0,23,11X10X1,,",",Picked up
1273180,26567_04182023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,3757 Old Court Rd,Pikesville,MD,21208,US,109.15,22.72,1,0,16.35,11X10X1,,",",Picked up
1273106,26566_04182023,FedEx 2Day,EFEX2,3.97587E+11,2023-04-27T00:00:00,STOP AND SHOP SUPERMARKET,RETAIL BUSINESS SERVICES LLC,171 WATERTOWN ST,SPRINGFIELD,MA,2472,US,66.48,13.84,1,0,5,11X10X1,,",",Picked up
1297541,,FedEx Ground,FECcollect,3.97587E+11,2023-04-27T00:00:00,BAYCARE AURORA LLC,,931 DISCOVERY RD,GREEN BAY,WI,54311,US,0,0,2,0,1.5,9X9X7,,",",On FedEx vehicle for delivery
1297541,,FedEx Ground,FECcollect,3.97587E+11,2023-04-27T00:00:00,BAYCARE AURORA LLC,,931 DISCOVERY RD,GREEN BAY,WI,54311,US,0,0,2,0,1.85,9X9X7,,",",On FedEx vehicle for delivery
1314498,,UPS? Ground,EUPSGRND,1Z7F0F280339310112,2023-04-27T00:00:00,EVEREVE 22-Woodbury,Inventory Specialist,"9020 Hudson Road, Suite 403B",Woodbury,MN,55125,US,78.92,46.36,4,0,12.55,18X10X8,,",",Processing at UPS Facility
1314498,,UPS? Ground,EUPSGRND,1Z7F0F280329940120,2023-04-27T00:00:00,EVEREVE 22-Woodbury,Inventory Specialist,"9020 Hudson Road, Suite 403B",Woodbury,MN,55125,US,78.92,46.36,4,0,33.45,21X15X12,,",",Processing at UPS Facility
1314498,,UPS? Ground,EUPSGRND,1Z7F0F280339788536,2023-04-27T00:00:00,EVEREVE 22-Woodbury,Inventory Specialist,"9020 Hudson Road, Suite 403B",Woodbury,MN,55125,US,78.92,46.36,4,0,33.65,21X15X12,,",",Processing at UPS Facility
1314498,,UPS? Ground,EUPSGRND,1Z7F0F280330711348,2023-04-27T00:00:00,EVEREVE 22-Woodbury,Inventory Specialist,"9020 Hudson Road, Suite 403B",Woodbury,MN,55125,US,78.92,46.36,4,0,9.1,11X9X10,,",",Processing at UPS Facility
1316694,,UPS? Ground,EUPSGRND,1Z7F0F280339604555,2023-04-27T00:00:00,ALANNA PLATT,ALANNA PLATT,345 COURT STREET,CORAOPOLIS,PA,15108,US,38.76,23.18,2,0,5.2,10X10X10,,",",Departed from Facility
1316694,,UPS? Ground,EUPSGRND,1Z7F0F280332004162,2023-04-27T00:00:00,ALANNA PLATT,ALANNA PLATT,345 COURT STREET,CORAOPOLIS,PA,15108,US,38.76,23.18,2,0,7.9,12X9X5.500,,",",Departed from Facility
1314495,,UPS? Ground,EUPSGRND,1Z7F0F280319720378,2023-04-27T00:00:00,EVEREVE 20-Oak Brook,Inventory Specialist,449 Oakbrook Center,Oak Brook,IL,60523,US,29.07,13.03,1,0,29.45,18X11X9,,",",Arrived at Facility
1273252,26567_04182023,FedEx 2Day,EFEX2,3.97588E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,3450 Washington Blvd,Arlington,VA,22201,US,117.53,23.5,1,0,18,12X12X18,,",",Picked up
1316469,,FedEx Ground,FECcollect,3.97588E+11,2023-04-27T00:00:00,CentraCare St. Cloud Hospital,,1406 6th Avenue North,SAINT CLOUD,MN,56303,US,0,0,1,0,9.35,17X13X12,,",",On FedEx vehicle for delivery
1316468,,FedEx Ground,FECcollect,3.97588E+11,2023-04-27T00:00:00,ATTN: NICU,Rush University Medical Center,711 S Paulina Street,CHICAGO,IL,60612,US,0,0,1,0,2.5,14X9X7,,",",In transit
1273457,26568_04182023,FedEx 2Day,EFEX2,3.97588E+11,2023-04-27T00:00:00,Hannaford Bros,Retail Business Services LLC,33 Ludlow Rd,Houlton,ME,4730,US,63.78,14.07,1,0,3.54,6X6X12,,",",Picked up
1315135,,UPS? Ground,EUPSGRND,1Z7F0F280317351182,2023-04-27T00:00:00,EVEREVE 96-Kierland Commons,Inventory Specialist,"15054 Scottsdale Road, Space 190",Scottsdale,AZ,85254,US,218.79,96.51,6,0,33.5,21X15X12,,",",Departed from Facility
1315135,,UPS? Ground,EUPSGRND,1Z7F0F280305446790,2023-04-27T00:00:00,EVEREVE 96-Kierland Commons,Inventory Specialist,"15054 Scottsdale Road, Space 190",Scottsdale,AZ,85254,US,218.79,96.51,6,0,5.9,22X9X17,,",",Departed from Facility
1315135,,UPS? Ground,EUPSGRND,1Z7F0F280301191205,2023-04-27T00:00:00,EVEREVE 96-Kierland Commons,Inventory Specialist,"15054 Scottsdale Road, Space 190",Scottsdale,AZ,85254,US,218.79,96.51,6,0,33.35,21X15X12,,",",Departed from Facility
1315135,,UPS? Ground,EUPSGRND,1Z7F0F280316488411,2023-04-27T00:00:00,EVEREVE 96-Kierland Commons,Inventory Specialist,"15054 Scottsdale Road, Space 190",Scottsdale,AZ,85254,US,218.79,96.51,6,0,6.7,13X10X9,,",",Departed from Facility
1315135,,UPS? Ground,EUPSGRND,1Z7F0F280315562421,2023-04-27T00:00:00,EVEREVE 96-Kierland Commons,Inventory Specialist,"15054 Scottsdale Road, Space 190",Scottsdale,AZ,85254,US,218.79,96.51,6,0,1.25,8X8X3,,",",Departed from Facility
1315135,,UPS? Ground,EUPSGRND,1Z7F0F280300557232,2023-04-27T00:00:00,EVEREVE 96-Kierland Commons,Inventory Specialist,"15054 Scottsdale Road, Space 190",Scottsdale,AZ,85254,US,218.79,96.51,6,0,35.6,22.250X16X7.250,,",",Departed from Facility
1281678,26566_04182023,FedEx 2Day,EFEX2,3.97588E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,2275 W County Line Rd,Jackson,NJ,8527,US,46.24,9.62,1,0,3.85,6X6X12,,",",Picked up
1273253,26567_04182023,FedEx 2Day,EFEX2,3.97588E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,5740 Union Mill Rd,Clifton,VA,20124,US,117.53,23.5,1,0,18,12X12X18,,",",Picked up
1273192,26567_04182023,FedEx 2Day,EFEX2,3.97588E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,25050 Riding Plz,Chantilly,VA,20152,US,117.53,22.72,1,0,17,12X12X18,,",",Picked up
1315134,,UPS? Ground,EUPSGRND,1Z7F0F280305136848,2023-04-27T00:00:00,EVEREVE 18-LONE TREE,INVENTORY SPECIALIST,8423 PARK MEADOWS CENTER DR,LONE TREE,CO,80124,US,57.41,25.9,2,0,30.95,21X10X10,,",",Departed from Facility
1315134,,UPS? Ground,EUPSGRND,1Z7F0F280316085258,2023-04-27T00:00:00,EVEREVE 18-LONE TREE,INVENTORY SPECIALIST,8423 PARK MEADOWS CENTER DR,LONE TREE,CO,80124,US,57.41,25.9,2,0,15.1,17.500X11.500X6.500,,",",Departed from Facility
1273249,26567_04182023,FedEx 2Day,EFEX2,3.97588E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,38069 Town Center Dr,Millville,DE,19967,US,117.53,23.5,1,0,18,12X12X18,,",",Picked up
1315074,,UPS? Ground,EUPSGRND,1Z7F0F280339686173,2023-04-27T00:00:00,LUKE KELLEY,KELLEY TRUCKING INC,6201 MCINTYRE STREET,GOLDEN,CO,80403,US,106.19,48.56,3,0,28.8,19X13X11,,",",Departed from Facility
1315074,,UPS? Ground,EUPSGRND,1Z7F0F280322266587,2023-04-27T00:00:00,LUKE KELLEY,KELLEY TRUCKING INC,6201 MCINTYRE STREET,GOLDEN,CO,80403,US,106.19,48.56,3,0,14.8,16X16X10,,",",Departed from Facility
1315074,,UPS? Ground,EUPSGRND,1Z7F0F280332801390,2023-04-27T00:00:00,LUKE KELLEY,KELLEY TRUCKING INC,6201 MCINTYRE STREET,GOLDEN,CO,80403,US,106.19,48.56,3,0,29.25,18X13X10,,",",Departed from Facility
1282674,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,7709 Harford Rd,Parkville,MD,21234,US,35.97,7.89,1,0,1.05,11X10X1,,",",Picked up
1282672,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,1230 W Broad St,Falls Church,VA,22046,US,33.11,7.89,1,0,0.65,11X10X1,,",",Picked up
1316535,,UPS? Ground,EUPSGRND,1Z7F0F280327386608,2023-04-27T00:00:00,Susan Hellstrom,Susan Hellstrom,4704 Colfax Ave S,Minneapolis,MN,55419,US,22.2,14.59,1,0,4.15,25.500X15X5,,",",Processing at UPS Facility
1282653,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,8970 Burke Lake Rd,Springfield,VA,22151,US,33.11,7.89,1,0,0.55,11X10X1,,",",Picked up
1282659,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,10210 Mill Run Cir,Owings Mills,MD,21117,US,33.11,7.89,1,0,0.09,11X10X1,,",",Picked up
1282658,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Retail Business Services LLC,,9444 Fairfax Blvd,Fairfax,VA,22031,US,33.11,7.89,1,0,0.85,11X10X1,,",",Picked up
1282657,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Retail Business Services LLC,,12028 Cherry Hill Rd,Silver Spring,MD,20904,US,33.11,7.89,1,0,0.45,11X10X1,,",",Picked up
1282589,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,6340 York Rd,Baltimore,MD,21212,US,33.11,7.89,1,0,0.4,11X10X1,,",",Picked up
1282652,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,300 H St NE,Washington,DC,20002,US,33.11,7.89,1,0,0.45,11X10X1,,",",Picked up
1291747,,UPS? Ground,EUPSGRND,1Z7F0F280302906468,2023-04-27T00:00:00,Marissa,Marissa,1627 North Adoline Avenue,Fresno,CA,93705,US,83.42,40.24,2,0,14,18X12X12,,",",Departed from Facility
1291747,,UPS? Ground,EUPSGRND,1Z7F0F280315424473,2023-04-27T00:00:00,Marissa,Marissa,1627 North Adoline Avenue,Fresno,CA,93705,US,83.42,40.24,2,0,12,18X12X12,,",",Departed from Facility
1281622,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,898 Bridgeport Ave,Shelton,CT,6484,US,44.83,9.34,1,0,1.21,11X10X1,,",",In transit
1282590,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,6480 Freetown Rd,Columbia,MD,21044,US,33.11,7.89,1,0,0.85,11X10X1,,",",Picked up
1316750,,UPS? Ground,EUPSGRND,1Z7F0F280338758212,2023-04-27T00:00:00,Matt Mitchell,Matt Mitchell,1 Malcolm Avenue Southeast,Minneapolis,MN,55414,US,16.18,11.59,1,0,2.6,26x15x5,,",",Out For Delivery Today
1282594,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,655 Solomons Island Rd N,Prince Frederick,MD,20678,US,37.38,9.58,1,0,0.85,11X10X1,,",",Picked up
1282608,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,7919 Tuckerman Ln,Potomac,MD,20854,US,33.11,7.89,1,0,0.85,11X10X1,,",",Picked up
1282664,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,7137 Columbia Pike,Annandale,VA,22003,US,33.11,7.89,1,0,0.35,11X10X1,,",",Picked up
1282592,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,46 Bureau Dr,Gaithersburg,MD,20878,US,33.11,7.89,1,0,0.2,11X10X1,,",",Picked up
1282640,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,43670 Greenway Corporate Dr,Ashburn,VA,20147,US,33.11,7.89,1,0,0.55,11X10X1,,",",Picked up
1282599,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,3757 Old Court Rd,Pikesville,MD,21208,US,33.11,7.89,1,0,0.85,11X10X1,,",",Picked up
1282647,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,7501 Huntsman Blvd,Springfield,VA,22153,US,33.11,7.89,1,0,0.35,11X10X1,,",",Picked up
1282598,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,13060 Middlebrook Rd,Germantown,MD,20874,US,33.11,7.89,1,0,0.7,11X10X1,,",",Picked up
1282596,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,7920 Belair Rd,Baltimore,MD,21236,US,33.11,7.89,1,0,0.55,11X10X1,,",",Picked up
1282612,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,7546 Annapolis Rd,Hyattsville,MD,20784,US,33.11,7.89,1,0,0.75,11X10X1,,",",Picked up
1281723,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,1360 W Main Rd,Middletown,RI,2842,US,39.76,8.27,1,0,0.8,11X10X1,,",",In transit
1282593,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,9580 Livingston Rd,Fort Washington,MD,20744,US,37.38,9.58,1,0,0.55,11X10X1,,",",Picked up
1281725,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,465 Atlantic Ave,Oceanside,NY,11572,US,39.76,8.27,1,0,0.68,11X10X1,,",",In transit
1282609,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,8665 Philadelphia Rd,Baltimore,MD,21237,US,33.11,7.89,1,0,0.55,11X10X1,,",",Picked up
1281648,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,876 State Rd,North Adams,MA,1247,US,40.23,9.58,1,0,1.95,11X10X1,,",",Picked up
1281608,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,5 River Rd,Wilton,CT,6897,US,37.38,9.58,1,0,0.76,11X10X1,,",",In transit
1281650,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,100 State Route 36,Union Beach,NJ,7735,US,35.97,7.89,1,0,1.7,11X10X1,,",",Picked up
1281718,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,275 Warwick Ave,Cranston,RI,2905,US,44.83,9.34,1,0,1.8,11X10X1,,",",In transit
1281638,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,90 Frenchtown Rd,North Kingstown,RI,2852,US,39.76,8.27,1,0,0.9,11X10X1,,",",Picked up
1281636,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,300 Quaker Ln,Warwick,RI,2886,US,39.76,8.27,1,0,0.9,11X10X1,,",",Picked up
1281721,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,875 Bloomfield Ave,West Caldwell,NJ,7006,US,33.11,7.89,1,0,0.81,11X10X1,,",",In transit
1282607,26567_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Giant Food Store,Retail Business Services LLC,1000 E Main St,Purcellville,VA,20132,US,37.38,9.58,1,0,0.35,11X10X1,,",",Picked up
1281602,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,313 Cottage Grove Rd,Bloomfield,CT,6002,US,39.76,8.27,1,0,0.99,11X10X1,,",",In transit
1281623,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,470 Monroe Tpke,Monroe,CT,6468,US,39.76,8.27,1,0,0.75,11X10X1,,",",Picked up
1281624,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,22 Leetes Island Rd,Branford,CT,6405,US,39.76,8.27,1,0,0.85,11X10X1,,",",Picked up
1281720,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,126 Medway Rd,Milford,MA,1757,US,39.76,8.27,1,0,0.52,11X10X1,,",",In transit
1281633,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,275 Highland Ave,Cheshire,CT,6410,US,44.83,9.34,1,0,1.15,11X10X1,,",",Picked up
1281716,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,25 State Route 39,New Fairfield,CT,6812,US,37.38,9.58,1,0,0.96,11X10X1,,",",In transit
1281626,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,79 Washington Ave,North Haven,CT,6473,US,39.76,8.27,1,0,0.85,11X10X1,,",",Picked up
1281711,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,11 E Main St,Canaan,CT,6018,US,49.1,11.02,1,0,1.1,11X10X1,,",",In transit
1281627,26566_04182023,FedEx 2Day,EFEX2,3.97589E+11,2023-04-27T00:00:00,Stop and Shop Supermarket,Retail Business Services LLC,2145 Fairfield Ave,Bridgeport,CT,6605,US,44.83,9.34,1,0,1.05,11X10X1,,",",Picked up
